"","name","team_name","game_date","season","period","minutes_remaining","seconds_remaining","shot_made_flag","action_type","shot_type","shot_distance","opponent","x","y"
"3968","stephan-curry","Golden State Warriors","12/13/16",2016,2,0,28,"shot_y","Layup Shot","2PT Field Goal",2,"New Orleans Pelicans",24,7
"3969","stephan-curry","Golden State Warriors","1/18/17",2016,2,3,51,"shot_n","Layup Shot","2PT Field Goal",0,"Oklahoma City Thunder",4,-5
"3970","stephan-curry","Golden State Warriors","1/2/17",2016,3,0,59,"shot_y","Pullup Bank shot","2PT Field Goal",15,"Denver Nuggets",4,156
"3971","stephan-curry","Golden State Warriors","2/2/17",2016,3,0,56,"shot_y","Pullup Jump shot","2PT Field Goal",12,"Los Angeles Clippers",60,110
"3972","stephan-curry","Golden State Warriors","3/14/17",2016,1,10,35,"shot_y","Pullup Jump shot","2PT Field Goal",14,"Philadelphia 76ers",102,100
"3973","stephan-curry","Golden State Warriors","12/17/16",2016,3,7,41,"shot_y","Pullup Jump shot","3PT Field Goal",31,"Portland Trail Blazers",132,282
"3974","stephan-curry","Golden State Warriors","3/24/17",2016,2,0,29,"shot_n","Pullup Jump shot","3PT Field Goal",30,"Sacramento Kings",-9,301
"3975","stephan-curry","Golden State Warriors","3/2/17",2016,4,7,11,"shot_n","Pullup Jump shot","3PT Field Goal",26,"Chicago Bulls",-6,267
"3976","stephan-curry","Golden State Warriors","12/15/16",2016,4,5,27,"shot_n","Pullup Jump shot","3PT Field Goal",26,"New York Knicks",-155,218
"3977","stephan-curry","Golden State Warriors","3/29/17",2016,1,9,9,"shot_n","Pullup Jump shot","2PT Field Goal",21,"San Antonio Spurs",-97,190
"3978","stephan-curry","Golden State Warriors","12/25/16",2016,3,6,54,"shot_n","Pullup Jump shot","2PT Field Goal",15,"Cleveland Cavaliers",-102,121
"3979","stephan-curry","Golden State Warriors","3/6/17",2016,1,4,14,"shot_n","Pullup Jump shot","3PT Field Goal",26,"Atlanta Hawks",64,252
"3980","stephan-curry","Golden State Warriors","12/17/16",2016,3,0,0,"shot_y","Pullup Jump shot","3PT Field Goal",27,"Portland Trail Blazers",-142,239
"3981","stephan-curry","Golden State Warriors","3/6/17",2016,3,1,46,"shot_n","Pullup Jump shot","3PT Field Goal",25,"Atlanta Hawks",-71,242
"3982","stephan-curry","Golden State Warriors","3/6/17",2016,3,5,59,"shot_n","Pullup Jump shot","3PT Field Goal",25,"Atlanta Hawks",45,247
"3983","stephan-curry","Golden State Warriors","11/9/16",2016,4,9,12,"shot_y","Pullup Jump shot","3PT Field Goal",32,"Dallas Mavericks",127,301
"3984","stephan-curry","Golden State Warriors","3/2/17",2016,2,0,0,"shot_n","Pullup Jump shot","3PT Field Goal",39,"Chicago Bulls",166,355
"3985","stephan-curry","Golden State Warriors","2/4/17",2016,1,9,24,"shot_y","Pullup Jump shot","3PT Field Goal",25,"Sacramento Kings",-19,257
"3986","stephan-curry","Golden State Warriors","11/28/16",2016,2,4,37,"shot_n","Pullup Jump shot","3PT Field Goal",26,"Atlanta Hawks",205,169
"3987","stephan-curry","Golden State Warriors","3/6/17",2016,1,7,26,"shot_n","Pullup Jump shot","2PT Field Goal",21,"Atlanta Hawks",197,85
"3988","stephan-curry","Golden State Warriors","12/17/16",2016,3,7,11,"shot_n","Pullup Jump shot","3PT Field Goal",26,"Portland Trail Blazers",161,210
"3989","stephan-curry","Golden State Warriors","1/16/17",2016,2,0,1,"shot_y","Pullup Jump shot","3PT Field Goal",27,"Cleveland Cavaliers",117,244
"3990","stephan-curry","Golden State Warriors","1/16/17",2016,1,0,12,"shot_y","Pullup Jump shot","3PT Field Goal",26,"Cleveland Cavaliers",6,262
"3991","stephan-curry","Golden State Warriors","12/15/16",2016,2,10,26,"shot_n","Pullup Jump shot","2PT Field Goal",18,"New York Knicks",-97,154
"3992","stephan-curry","Golden State Warriors","11/13/16",2016,3,1,44,"shot_y","Pullup Jump shot","3PT Field Goal",27,"Phoenix Suns",15,272
"3993","stephan-curry","Golden State Warriors","3/2/17",2016,2,2,8,"shot_n","Pullup Jump shot","3PT Field Goal",24,"Chicago Bulls",73,237
"3994","stephan-curry","Golden State Warriors","11/28/16",2016,4,3,0,"shot_y","Pullup Jump shot","3PT Field Goal",28,"Atlanta Hawks",-163,229
"3995","stephan-curry","Golden State Warriors","11/13/16",2016,2,1,9,"shot_n","Pullup Jump shot","3PT Field Goal",28,"Phoenix Suns",-6,288
"3996","stephan-curry","Golden State Warriors","11/28/16",2016,3,4,18,"shot_n","Pullup Jump shot","3PT Field Goal",25,"Atlanta Hawks",2,252
"3997","stephan-curry","Golden State Warriors","11/13/16",2016,1,8,47,"shot_y","Pullup Jump shot","3PT Field Goal",23,"Phoenix Suns",-232,18
"3998","stephan-curry","Golden State Warriors","12/20/16",2016,1,4,22,"shot_y","Pullup Jump shot","3PT Field Goal",25,"Utah Jazz",-74,244
"3999","stephan-curry","Golden State Warriors","3/6/17",2016,3,8,13,"shot_n","Pullup Jump shot","3PT Field Goal",24,"Atlanta Hawks",155,190
"4000","stephan-curry","Golden State Warriors","1/16/17",2016,2,4,31,"shot_n","Pullup Jump shot","3PT Field Goal",25,"Cleveland Cavaliers",96,239
"4001","stephan-curry","Golden State Warriors","11/13/16",2016,2,5,8,"shot_n","Pullup Jump shot","3PT Field Goal",25,"Phoenix Suns",114,228
"4002","stephan-curry","Golden State Warriors","3/20/17",2016,2,0,26,"shot_n","Pullup Jump shot","2PT Field Goal",22,"Oklahoma City Thunder",-84,213
"4003","stephan-curry","Golden State Warriors","12/15/16",2016,2,5,34,"shot_y","Pullup Jump shot","3PT Field Goal",25,"New York Knicks",-186,169
"4004","stephan-curry","Golden State Warriors","12/3/16",2016,3,7,48,"shot_y","Pullup Jump shot","3PT Field Goal",25,"Phoenix Suns",-204,154
"4005","stephan-curry","Golden State Warriors","11/13/16",2016,2,5,59,"shot_y","Pullup Jump shot","3PT Field Goal",25,"Phoenix Suns",46,252
"4006","stephan-curry","Golden State Warriors","3/2/17",2016,1,0,33,"shot_n","Pullup Jump shot","3PT Field Goal",24,"Chicago Bulls",110,214
"4007","stephan-curry","Golden State Warriors","11/13/16",2016,3,4,9,"shot_n","Pullup Jump shot","3PT Field Goal",28,"Phoenix Suns",-150,242
"4008","stephan-curry","Golden State Warriors","2/2/17",2016,3,2,48,"shot_y","Pullup Jump shot","2PT Field Goal",15,"Los Angeles Clippers",94,120
"4009","stephan-curry","Golden State Warriors","10/25/16",2016,4,6,11,"shot_n","Pullup Jump shot","3PT Field Goal",23,"San Antonio Spurs",-232,26
"4010","stephan-curry","Golden State Warriors","12/11/16",2016,1,2,49,"shot_n","Pullup Jump shot","2PT Field Goal",18,"Minnesota Timberwolves",133,131
"4011","stephan-curry","Golden State Warriors","12/3/16",2016,1,4,14,"shot_y","Pullup Jump shot","2PT Field Goal",18,"Phoenix Suns",97,159
"4012","stephan-curry","Golden State Warriors","2/23/17",2016,3,3,37,"shot_y","Pullup Jump shot","3PT Field Goal",23,"Los Angeles Clippers",230,11
"4013","stephan-curry","Golden State Warriors","1/22/17",2016,3,2,49,"shot_n","Pullup Jump shot","3PT Field Goal",25,"Orlando Magic",-17,252
"4014","stephan-curry","Golden State Warriors","11/4/16",2016,1,4,44,"shot_y","Pullup Jump shot","2PT Field Goal",21,"Los Angeles Lakers",-160,140
"4015","stephan-curry","Golden State Warriors","11/16/16",2016,1,3,15,"shot_y","Pullup Jump shot","2PT Field Goal",22,"Toronto Raptors",-97,205
"4016","stephan-curry","Golden State Warriors","3/6/17",2016,3,7,34,"shot_n","Pullup Jump shot","3PT Field Goal",24,"Atlanta Hawks",9,247
"4017","stephan-curry","Golden State Warriors","12/28/16",2016,4,4,25,"shot_n","Pullup Jump shot","3PT Field Goal",26,"Toronto Raptors",207,159
"4018","stephan-curry","Golden State Warriors","2/23/17",2016,3,3,7,"shot_y","Pullup Jump shot","3PT Field Goal",24,"Los Angeles Clippers",177,174
"4019","stephan-curry","Golden State Warriors","3/24/17",2016,4,5,4,"shot_y","Pullup Jump shot","3PT Field Goal",26,"Sacramento Kings",-197,180
"4020","stephan-curry","Golden State Warriors","1/8/17",2016,3,8,21,"shot_n","Pullup Jump shot","2PT Field Goal",20,"Sacramento Kings",148,144
"4021","stephan-curry","Golden State Warriors","11/28/16",2016,3,11,32,"shot_y","Pullup Jump shot","2PT Field Goal",16,"Atlanta Hawks",119,120
"4022","stephan-curry","Golden State Warriors","11/16/16",2016,2,5,58,"shot_n","Pullup Jump shot","3PT Field Goal",25,"Toronto Raptors",-6,257
"4023","stephan-curry","Golden State Warriors","11/16/16",2016,3,1,41,"shot_y","Pullup Jump shot","2PT Field Goal",16,"Toronto Raptors",-143,82
"4024","stephan-curry","Golden State Warriors","11/7/16",2016,4,6,2,"shot_n","Pullup Jump shot","3PT Field Goal",25,"New Orleans Pelicans",127,224
"4025","stephan-curry","Golden State Warriors","11/16/16",2016,4,3,16,"shot_n","Pullup Jump shot","3PT Field Goal",26,"Toronto Raptors",55,262
"4026","stephan-curry","Golden State Warriors","11/7/16",2016,3,11,13,"shot_y","Pullup Jump shot","3PT Field Goal",26,"New Orleans Pelicans",19,262
"4027","stephan-curry","Golden State Warriors","3/6/17",2016,3,1,51,"shot_n","Pullup Jump shot","2PT Field Goal",20,"Atlanta Hawks",187,95
"4028","stephan-curry","Golden State Warriors","11/7/16",2016,2,5,5,"shot_y","Pullup Jump shot","3PT Field Goal",26,"New Orleans Pelicans",-201,165
"4029","stephan-curry","Golden State Warriors","1/22/17",2016,3,6,54,"shot_y","Pullup Jump shot","3PT Field Goal",27,"Orlando Magic",145,234
"4030","stephan-curry","Golden State Warriors","12/5/16",2016,2,3,29,"shot_y","Pullup Jump shot","3PT Field Goal",23,"Indiana Pacers",-233,21
"4031","stephan-curry","Golden State Warriors","11/7/16",2016,2,4,20,"shot_y","Pullup Jump shot","3PT Field Goal",27,"New Orleans Pelicans",-207,183
"4032","stephan-curry","Golden State Warriors","12/5/16",2016,1,7,25,"shot_y","Pullup Jump shot","3PT Field Goal",26,"Indiana Pacers",145,218
"4033","stephan-curry","Golden State Warriors","11/16/16",2016,4,1,59,"shot_n","Pullup Jump shot","2PT Field Goal",19,"Toronto Raptors",-97,169
"4034","stephan-curry","Golden State Warriors","3/6/17",2016,4,0,33,"shot_n","Pullup Jump shot","3PT Field Goal",25,"Atlanta Hawks",140,213
"4035","stephan-curry","Golden State Warriors","1/8/17",2016,3,7,35,"shot_y","Pullup Jump shot","3PT Field Goal",24,"Sacramento Kings",-34,244
"4036","stephan-curry","Golden State Warriors","2/13/17",2016,2,2,36,"shot_y","Pullup Jump shot","3PT Field Goal",26,"Denver Nuggets",132,229
"4037","stephan-curry","Golden State Warriors","3/18/17",2016,2,1,47,"shot_y","Pullup Jump shot","3PT Field Goal",26,"Milwaukee Bucks",-63,257
"4038","stephan-curry","Golden State Warriors","3/2/17",2016,4,2,7,"shot_n","Pullup Jump shot","3PT Field Goal",24,"Chicago Bulls",135,208
"4039","stephan-curry","Golden State Warriors","2/11/17",2016,1,9,46,"shot_y","Pullup Jump shot","2PT Field Goal",16,"Oklahoma City Thunder",79,141
"4040","stephan-curry","Golden State Warriors","2/11/17",2016,1,4,26,"shot_n","Pullup Jump shot","3PT Field Goal",24,"Oklahoma City Thunder",82,232
"4041","stephan-curry","Golden State Warriors","10/30/16",2016,3,0,7,"shot_n","Pullup Jump shot","3PT Field Goal",27,"Phoenix Suns",151,232
"4042","stephan-curry","Golden State Warriors","12/1/16",2016,4,4,25,"shot_y","Pullup Jump shot","3PT Field Goal",24,"Houston Rockets",184,164
"4043","stephan-curry","Golden State Warriors","11/23/16",2016,1,3,37,"shot_y","Pullup Jump shot","3PT Field Goal",26,"Los Angeles Lakers",-169,203
"4044","stephan-curry","Golden State Warriors","2/13/17",2016,1,3,59,"shot_y","Pullup Jump shot","2PT Field Goal",19,"Denver Nuggets",146,129
"4045","stephan-curry","Golden State Warriors","12/1/16",2016,4,7,34,"shot_n","Pullup Jump shot","3PT Field Goal",26,"Houston Rockets",9,269
"4046","stephan-curry","Golden State Warriors","2/13/17",2016,1,6,52,"shot_n","Pullup Jump shot","2PT Field Goal",21,"Denver Nuggets",125,174
"4047","stephan-curry","Golden State Warriors","3/2/17",2016,3,4,21,"shot_n","Pullup Jump shot","2PT Field Goal",22,"Chicago Bulls",127,190
"4048","stephan-curry","Golden State Warriors","2/11/17",2016,2,0,30,"shot_y","Pullup Jump shot","3PT Field Goal",23,"Oklahoma City Thunder",-225,52
"4049","stephan-curry","Golden State Warriors","10/30/16",2016,3,7,29,"shot_y","Pullup Jump shot","3PT Field Goal",26,"Phoenix Suns",-91,252
"4050","stephan-curry","Golden State Warriors","12/1/16",2016,2,6,56,"shot_y","Pullup Jump shot","3PT Field Goal",28,"Houston Rockets",-179,223
"4051","stephan-curry","Golden State Warriors","11/10/16",2016,3,7,36,"shot_y","Pullup Jump shot","3PT Field Goal",25,"Denver Nuggets",68,242
"4052","stephan-curry","Golden State Warriors","10/30/16",2016,1,3,26,"shot_n","Pullup Jump shot","3PT Field Goal",23,"Phoenix Suns",-232,-1
"4053","stephan-curry","Golden State Warriors","3/2/17",2016,1,3,49,"shot_n","Pullup Jump shot","2PT Field Goal",14,"Chicago Bulls",146,-1
"4054","stephan-curry","Golden State Warriors","1/2/17",2016,2,4,54,"shot_y","Pullup Jump shot","3PT Field Goal",33,"Denver Nuggets",-61,332
"4055","stephan-curry","Golden State Warriors","10/28/16",2016,4,5,49,"shot_y","Pullup Jump shot","2PT Field Goal",20,"New Orleans Pelicans",-6,205
"4056","stephan-curry","Golden State Warriors","1/2/17",2016,4,3,53,"shot_y","Pullup Jump shot","3PT Field Goal",29,"Denver Nuggets",141,259
"4057","stephan-curry","Golden State Warriors","3/2/17",2016,1,8,20,"shot_y","Pullup Jump shot","2PT Field Goal",22,"Chicago Bulls",120,188
"4058","stephan-curry","Golden State Warriors","11/26/16",2016,3,1,16,"shot_y","Pullup Jump shot","3PT Field Goal",22,"Minnesota Timberwolves",225,26
"4059","stephan-curry","Golden State Warriors","3/21/17",2016,1,11,24,"shot_n","Pullup Jump shot","2PT Field Goal",20,"Dallas Mavericks",-38,203
"4060","stephan-curry","Golden State Warriors","3/6/17",2016,3,6,36,"shot_y","Pullup Jump shot","3PT Field Goal",24,"Atlanta Hawks",105,223
"4061","stephan-curry","Golden State Warriors","11/18/16",2016,3,7,48,"shot_y","Pullup Jump shot","3PT Field Goal",25,"Boston Celtics",10,257
"4062","stephan-curry","Golden State Warriors","2/2/17",2016,4,5,14,"shot_y","Pullup Jump shot","3PT Field Goal",26,"Los Angeles Clippers",212,164
"4063","stephan-curry","Golden State Warriors","1/6/17",2016,4,3,14,"shot_y","Pullup Jump shot","2PT Field Goal",10,"Memphis Grizzlies",-6,106
"4064","stephan-curry","Golden State Warriors","1/6/17",2016,4,0,41,"shot_n","Pullup Jump shot","3PT Field Goal",26,"Memphis Grizzlies",97,242
"4065","stephan-curry","Golden State Warriors","1/6/17",2016,3,6,34,"shot_y","Pullup Jump shot","3PT Field Goal",27,"Memphis Grizzlies",207,183
"4066","stephan-curry","Golden State Warriors","1/16/17",2016,3,5,15,"shot_y","Pullup Jump shot","3PT Field Goal",24,"Cleveland Cavaliers",107,223
"4067","stephan-curry","Golden State Warriors","3/21/17",2016,1,8,7,"shot_y","Pullup Jump shot","2PT Field Goal",19,"Dallas Mavericks",24,193
"4068","stephan-curry","Golden State Warriors","1/6/17",2016,1,1,27,"shot_y","Pullup Jump shot","3PT Field Goal",26,"Memphis Grizzlies",-16,262
"4069","stephan-curry","Golden State Warriors","3/29/17",2016,2,3,0,"shot_n","Pullup Jump shot","3PT Field Goal",28,"San Antonio Spurs",114,262
"4070","stephan-curry","Golden State Warriors","1/20/17",2016,1,0,57,"shot_y","Pullup Jump shot","2PT Field Goal",19,"Houston Rockets",164,110
"4071","stephan-curry","Golden State Warriors","1/2/17",2016,2,5,16,"shot_y","Pullup Jump shot","2PT Field Goal",20,"Denver Nuggets",115,174
"4072","stephan-curry","Golden State Warriors","1/6/17",2016,3,9,23,"shot_y","Pullup Jump shot","3PT Field Goal",25,"Memphis Grizzlies",101,237
"4073","stephan-curry","Golden State Warriors","1/6/17",2016,3,8,6,"shot_y","Pullup Jump shot","3PT Field Goal",26,"Memphis Grizzlies",213,151
"4074","stephan-curry","Golden State Warriors","1/22/17",2016,1,4,0,"shot_n","Pullup Jump shot","3PT Field Goal",25,"Orlando Magic",132,218
"4075","stephan-curry","Golden State Warriors","12/28/16",2016,3,8,22,"shot_y","Pullup Jump shot","3PT Field Goal",24,"Toronto Raptors",-235,56
"4076","stephan-curry","Golden State Warriors","3/28/17",2016,1,3,58,"shot_n","Pullup Jump shot","3PT Field Goal",24,"Houston Rockets",73,237
"4077","stephan-curry","Golden State Warriors","1/2/17",2016,1,0,27,"shot_n","Pullup Jump shot","3PT Field Goal",27,"Denver Nuggets",-181,203
"4078","stephan-curry","Golden State Warriors","3/18/17",2016,3,2,18,"shot_y","Pullup Jump shot","3PT Field Goal",26,"Milwaukee Bucks",138,229
"4079","stephan-curry","Golden State Warriors","3/18/17",2016,1,4,53,"shot_y","Pullup Jump shot","3PT Field Goal",25,"Milwaukee Bucks",-207,156
"4080","stephan-curry","Golden State Warriors","1/25/17",2016,4,1,8,"shot_y","Pullup Jump shot","3PT Field Goal",24,"Charlotte Hornets",123,213
"4081","stephan-curry","Golden State Warriors","1/25/17",2016,1,5,2,"shot_y","Pullup Jump shot","3PT Field Goal",26,"Charlotte Hornets",155,219
"4082","stephan-curry","Golden State Warriors","1/16/17",2016,2,2,34,"shot_y","Pullup Jump shot","2PT Field Goal",22,"Cleveland Cavaliers",-187,120
"4083","stephan-curry","Golden State Warriors","2/4/17",2016,3,9,25,"shot_y","Pullup Jump shot","3PT Field Goal",24,"Sacramento Kings",-101,228
"4084","stephan-curry","Golden State Warriors","12/25/16",2016,1,4,36,"shot_n","Pullup Jump shot","3PT Field Goal",25,"Cleveland Cavaliers",-235,90
"4085","stephan-curry","Golden State Warriors","11/10/16",2016,1,2,22,"shot_y","Pullup Jump shot","3PT Field Goal",25,"Denver Nuggets",-148,205
"4086","stephan-curry","Golden State Warriors","1/25/17",2016,1,8,7,"shot_y","Pullup Jump shot","3PT Field Goal",24,"Charlotte Hornets",69,232
"4087","stephan-curry","Golden State Warriors","3/29/17",2016,3,6,54,"shot_n","Pullup Jump shot","3PT Field Goal",28,"San Antonio Spurs",43,277
"4088","stephan-curry","Golden State Warriors","3/18/17",2016,1,3,22,"shot_n","Pullup Jump shot","3PT Field Goal",26,"Milwaukee Bucks",94,252
"4089","stephan-curry","Golden State Warriors","3/2/17",2016,3,7,39,"shot_n","Pullup Jump shot","2PT Field Goal",20,"Chicago Bulls",110,174
"4090","stephan-curry","Golden State Warriors","1/25/17",2016,3,2,35,"shot_y","Pullup Jump shot","2PT Field Goal",22,"Charlotte Hornets",-89,203
"4091","stephan-curry","Golden State Warriors","12/15/16",2016,4,5,0,"shot_n","Pullup Jump shot","3PT Field Goal",27,"New York Knicks",6,272
"4092","stephan-curry","Golden State Warriors","3/14/17",2016,4,5,51,"shot_y","Pullup Jump shot","3PT Field Goal",27,"Philadelphia 76ers",-158,223
"4093","stephan-curry","Golden State Warriors","3/14/17",2016,3,7,21,"shot_y","Pullup Jump shot","3PT Field Goal",27,"Philadelphia 76ers",2,272
"4094","stephan-curry","Golden State Warriors","1/20/17",2016,2,5,8,"shot_n","Pullup Jump shot","3PT Field Goal",26,"Houston Rockets",169,208
"4095","stephan-curry","Golden State Warriors","1/20/17",2016,2,0,39,"shot_n","Pullup Jump shot","2PT Field Goal",19,"Houston Rockets",141,136
"4096","stephan-curry","Golden State Warriors","3/18/17",2016,3,7,36,"shot_y","Pullup Jump shot","3PT Field Goal",25,"Milwaukee Bucks",-163,193
"4097","stephan-curry","Golden State Warriors","2/11/17",2016,1,0,10,"shot_y","Pullup Jump shot","3PT Field Goal",25,"Oklahoma City Thunder",-25,257
"4098","stephan-curry","Golden State Warriors","11/1/16",2016,3,1,11,"shot_n","Pullup Jump shot","2PT Field Goal",22,"Portland Trail Blazers",102,198
"4099","stephan-curry","Golden State Warriors","3/6/17",2016,4,3,16,"shot_y","Pullup Jump shot","3PT Field Goal",25,"Atlanta Hawks",197,164
"4100","stephan-curry","Golden State Warriors","11/1/16",2016,3,3,22,"shot_y","Pullup Jump shot","3PT Field Goal",22,"Portland Trail Blazers",228,11
"4101","stephan-curry","Golden State Warriors","11/7/16",2016,4,2,23,"shot_y","Pullup Jump shot","3PT Field Goal",26,"New Orleans Pelicans",71,252
"4102","stephan-curry","Golden State Warriors","11/1/16",2016,3,6,41,"shot_n","Pullup Jump shot","3PT Field Goal",26,"Portland Trail Blazers",64,252
"4103","stephan-curry","Golden State Warriors","2/4/17",2016,1,8,49,"shot_y","Pullup Jump shot","2PT Field Goal",19,"Sacramento Kings",89,175
"4104","stephan-curry","Golden State Warriors","3/2/17",2016,1,0,0,"shot_n","Pullup Jump shot","3PT Field Goal",40,"Chicago Bulls",-132,380
"4105","stephan-curry","Golden State Warriors","11/7/16",2016,3,0,9,"shot_y","Pullup Jump shot","3PT Field Goal",24,"New Orleans Pelicans",-196,154
"4106","stephan-curry","Golden State Warriors","2/25/17",2016,1,9,39,"shot_n","Pullup Jump shot","3PT Field Goal",28,"Brooklyn Nets",159,232
"4107","stephan-curry","Golden State Warriors","1/2/17",2016,3,11,27,"shot_y","Pullup Jump shot","2PT Field Goal",19,"Denver Nuggets",120,151
"4108","stephan-curry","Golden State Warriors","1/22/17",2016,3,0,5,"shot_n","Pullup Jump shot","3PT Field Goal",28,"Orlando Magic",-65,282
"4109","stephan-curry","Golden State Warriors","12/8/16",2016,4,5,26,"shot_n","Pullup Jump shot","2PT Field Goal",19,"Utah Jazz",102,169
"4110","stephan-curry","Golden State Warriors","2/25/17",2016,1,4,17,"shot_y","Pullup Jump shot","3PT Field Goal",25,"Brooklyn Nets",-102,237
"4111","stephan-curry","Golden State Warriors","3/2/17",2016,3,2,48,"shot_y","Pullup Jump shot","2PT Field Goal",14,"Chicago Bulls",12,149
"4112","stephan-curry","Golden State Warriors","2/11/17",2016,2,4,54,"shot_y","Pullup Jump shot","3PT Field Goal",23,"Oklahoma City Thunder",148,188
"4113","stephan-curry","Golden State Warriors","3/2/17",2016,1,1,38,"shot_n","Pullup Jump shot","3PT Field Goal",26,"Chicago Bulls",-161,214
"4114","stephan-curry","Golden State Warriors","2/1/17",2016,3,0,4,"shot_y","Pullup Jump shot","3PT Field Goal",28,"Charlotte Hornets",163,237
"4115","stephan-curry","Golden State Warriors","11/7/16",2016,3,3,59,"shot_y","Pullup Jump shot","3PT Field Goal",25,"New Orleans Pelicans",-120,228
"4116","stephan-curry","Golden State Warriors","2/25/17",2016,4,2,31,"shot_y","Pullup Jump shot","3PT Field Goal",25,"Brooklyn Nets",-19,259
"4117","stephan-curry","Golden State Warriors","2/1/17",2016,2,3,37,"shot_y","Pullup Jump shot","3PT Field Goal",26,"Charlotte Hornets",150,223
"4118","stephan-curry","Golden State Warriors","2/28/17",2016,1,8,0,"shot_y","Pullup Jump shot","2PT Field Goal",18,"Washington Wizards",81,169
"4119","stephan-curry","Golden State Warriors","3/31/17",2016,4,2,22,"shot_y","Pullup Jump shot","3PT Field Goal",28,"Houston Rockets",161,232
"4120","stephan-curry","Golden State Warriors","11/3/16",2016,3,3,23,"shot_y","Pullup Jump shot","3PT Field Goal",23,"Oklahoma City Thunder",230,26
"4121","stephan-curry","Golden State Warriors","2/1/17",2016,1,0,1,"shot_y","Pullup Jump shot","3PT Field Goal",29,"Charlotte Hornets",-179,234
"4122","stephan-curry","Golden State Warriors","2/8/17",2016,3,3,59,"shot_y","Pullup Jump shot","2PT Field Goal",16,"Chicago Bulls",87,144
"4123","stephan-curry","Golden State Warriors","12/30/16",2016,1,2,43,"shot_n","Pullup Jump shot","3PT Field Goal",26,"Dallas Mavericks",50,257
"4124","stephan-curry","Golden State Warriors","11/1/16",2016,3,9,30,"shot_y","Pullup Jump shot","3PT Field Goal",29,"Portland Trail Blazers",-210,203
"4125","stephan-curry","Golden State Warriors","11/1/16",2016,3,7,28,"shot_y","Pullup Jump shot","3PT Field Goal",28,"Portland Trail Blazers",-2,288
"4126","stephan-curry","Golden State Warriors","3/16/17",2016,3,3,56,"shot_y","Pullup Jump shot","3PT Field Goal",25,"Orlando Magic",35,257
"4127","stephan-curry","Golden State Warriors","11/7/16",2016,1,4,32,"shot_y","Pullup Jump shot","3PT Field Goal",27,"New Orleans Pelicans",-184,203
"4128","stephan-curry","Golden State Warriors","2/23/17",2016,3,10,29,"shot_y","Pullup Jump shot","3PT Field Goal",26,"Los Angeles Clippers",-156,213
"4129","stephan-curry","Golden State Warriors","2/2/17",2016,2,1,19,"shot_y","Putback Layup Shot","2PT Field Goal",1,"Los Angeles Clippers",1,18
"4130","stephan-curry","Golden State Warriors","11/25/16",2016,4,1,56,"shot_y","Putback Layup Shot","2PT Field Goal",1,"Los Angeles Lakers",-16,8
"4131","stephan-curry","Golden State Warriors","11/4/16",2016,2,3,9,"shot_y","Reverse Layup Shot","2PT Field Goal",1,"Los Angeles Lakers",-18,1
"4132","stephan-curry","Golden State Warriors","11/1/16",2016,3,1,30,"shot_y","Reverse Layup Shot","2PT Field Goal",2,"Portland Trail Blazers",-22,7
"4133","stephan-curry","Golden State Warriors","2/27/17",2016,3,6,32,"shot_y","Reverse Layup Shot","2PT Field Goal",1,"Philadelphia 76ers",-9,7
"4134","stephan-curry","Golden State Warriors","11/10/16",2016,2,3,53,"shot_y","Reverse Layup Shot","2PT Field Goal",1,"Denver Nuggets",-17,2
"4135","stephan-curry","Golden State Warriors","11/1/16",2016,3,8,23,"shot_y","Reverse Layup Shot","2PT Field Goal",1,"Portland Trail Blazers",12,2
"4136","stephan-curry","Golden State Warriors","11/1/16",2016,2,3,3,"shot_y","Reverse Layup Shot","2PT Field Goal",1,"Portland Trail Blazers",10,3
"4137","stephan-curry","Golden State Warriors","2/27/17",2016,3,5,55,"shot_n","Reverse Layup Shot","2PT Field Goal",1,"Philadelphia 76ers",-2,18
"4138","stephan-curry","Golden State Warriors","10/28/16",2016,3,8,55,"shot_n","Reverse Layup Shot","2PT Field Goal",1,"New Orleans Pelicans",-14,7
"4139","stephan-curry","Golden State Warriors","3/29/17",2016,2,5,19,"shot_n","Reverse Layup Shot","2PT Field Goal",2,"San Antonio Spurs",-22,2
"4140","stephan-curry","Golden State Warriors","11/1/16",2016,3,0,52,"shot_y","Reverse Layup Shot","2PT Field Goal",0,"Portland Trail Blazers",9,2
"4141","stephan-curry","Golden State Warriors","1/18/17",2016,3,0,41,"shot_n","Reverse Layup Shot","2PT Field Goal",1,"Oklahoma City Thunder",1,16
"4142","stephan-curry","Golden State Warriors","2/2/17",2016,1,7,19,"shot_y","Reverse Layup Shot","2PT Field Goal",1,"Los Angeles Clippers",6,18
"4143","stephan-curry","Golden State Warriors","11/25/16",2016,2,4,17,"shot_n","Running Dunk Shot","2PT Field Goal",0,"Los Angeles Lakers",0,1
"4144","stephan-curry","Golden State Warriors","3/20/17",2016,1,8,13,"shot_y","Running Dunk Shot","2PT Field Goal",0,"Oklahoma City Thunder",0,1
"4145","stephan-curry","Golden State Warriors","4/4/17",2016,3,8,11,"shot_y","Running Dunk Shot","2PT Field Goal",0,"Minnesota Timberwolves",0,1
"4146","stephan-curry","Golden State Warriors","12/20/16",2016,3,8,58,"shot_y","Running Finger Roll Layup Shot","2PT Field Goal",0,"Utah Jazz",-1,2
